packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
636,20251210,H-0219-2026,Great Lakes Cheese Co Inc,Terminated,Class II,Food,"Pizza style shredded cheese blend (containing low-moisture part-skim mozzarella and mild cheddar cheeses),
individually packaged in a plastic bag as:  1) Econo Pizza - Shredded, 8 oz., UPC 893800297, 12/case  2) Food
Club Pizza Style Two Cheese Blend - Finely Shredded, 8 oz., UPC 3680012422, 12/case  - Shredded, 32 oz.,
square-style bag, UPC 3680044487, 6/case  - Shredded, 32 oz., tube-style bag, UPC 3680048197, 6/case   3) Gold
Rush Creamery Pizza Blend - Shredded, 32 oz., UPC 1401401030, 6/case  4) Great Value Pizza Blend - Shredded, 8
oz., UPC 538818789, 6/case  5) Laura Lynn Pizza Blend - Finely Shredded, 8 oz., UPC 8685402132, 12/case  6)
Simply Go Pizza Blend Two Cheese Mix - Classic Cut Shredded, 32 oz., UPC 1015983022, 6/case",Potential metal fragments from supplier raw material (downstream recall),"AL, AR, AZ, CA, CO, FL, GA, ID, IL, IN, KS, KY, LA, MN, MO, MS, NC, NE, NM, NV, NY, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and Puerto Rico",Batch/Sell By Date:  1) Econo 0008924428 3/18/2026  2) Food Club - Finely Shredded: 0008911974 2/13/2026 0008916578 2/21/2026  - Shredded (32 oz. UPC 3680044487): 0008902277 2/6/2026  0008884224 2/13/2026  - Shredded (32 oz. UPC 3680048197): 0008924031 2/23/2026  3) Gold Rush Creamery 0008912889 3/15/2026  4) Great Value 0008913974 2/14/2026 1500565689 2/15/2026 0008918844 2/20/2026 0008924222 2/21/2026  5) Laura Lynn 0008924426 2/16/2026 0008918098 2/21/2026  6) Simply Go 0008901863 2/6/2026 0008916159 2/13/2026
637,20251210,H-0224-2026,Costco Wholesale Corporation,Terminated,Class II,Food,"Costco Item# 19927 Kirkland Signature Caesar Salad, refrigerated, packaged in clear plastic clamshell
container. The net weight varies as it is sold by weight. This product contains 3oz. sealed packet of Caesar
Dressing.",The 3oz. sealed packet of Caesar Dressing in Costco Caesar Salad may contain plastic material.,"Item# 11444 Chicken Sandwich with Caesar Salad was distributed in NY and Puerto Rico.  Item# 19927 Caesar Salad was distributed in AL, CT, DE, FL, GA, IA, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, MS, NC, ND, NE, NH, NJ, NY, OH, OK, PA, RI, SC, SD, TN, VA, VT, WV, WI and in Washington DC and Puerto Rico.",Sell By Dates between 10/17/25 and 11/9/25
638,20251210,H-0218-2026,Great Lakes Cheese Co Inc,Terminated,Class II,Food,"Food Club Finely Shredded Pizza Style Four Cheese Blend (containing low-moisture part-skim mozzarella, not-
smoked provolone, parmesan & romano cheeses), 8 oz., packaged individually in a plastic bag, UPC 3680017231,
12/case",Potential metal fragments from supplier raw material (downstream recall),"AL, AR, AZ, CA, CO, FL, GA, ID, IL, IN, KS, KY, LA, MN, MO, MS, NC, NE, NM, NV, NY, OK, OR, PA, SC, TN, TX, UT, VA, WA, WI, and Puerto Rico",Batch/Sell By Date:  0008917666 3/21/2026
639,20251203,H-0210-2026,"WFM Purchasing, LP",Terminated,Class I,Food,Whatcom Blue Sliced cheese; Sliced and packaged in deli plastic wrap with Whole Foods Scale labels.,"Twin Sisters Creamery's recall of cheese products due to WSDA testing that identified potential
STEC and E. coli O103 contamination. Whole Foods Market received affected products through
distributor Peterson Company and sold them by weight with store-generated labels.",Washington and Oregon,PLU 20667900000 Sell-by Date: 10/27/2025   11/16/2025
640,20251203,H-0206-2026,Nats Nuts LLC,Ongoing,Class II,Food,"Nat's Nuts Cinnamon Whiskey Pecans, 4 oz.",Contains undeclared cashews,"Connecticut, New York, New Jersey, and New Hampshire, Pennsylvania, Ohio, Nevada, Florida, and Wisconsin","lot code 1.22, Best by date: 9/29/2026  UPC Codes: 860002146720"
641,20251203,H-0212-2026,FRC INC,Terminated,Class I,Food,"Face Rock Creamery Vampire Slayer Garlic Cheddar, net wt. 6oz. Ready to Eat, Refrigerated/ Perishable. Product
is packaged in sealed in bag and shrink dipped. UPC 8 51222 00547 8. Face Rock Creamery, 680 2nd St. SE
Bandon, OR 97411.","FDA environmental sample identified the presence of Listeria monocytogenes in the processing
area where cheese was packaged.",Distributed in Oregon only.,Use By 110426.
642,20251203,H-0207-2026,Jeni's Splendid Ice Creams LLC,Terminated,Class II,Food,"Jeni's Passion Fruit Dreamsicle Ice Cream Bars, 3 FL OZ (89 ML)/9 FL OZ (266 ML), packaged 3 bars per retail
carton with Item UPC: 850060644122, packed 8 retail cartons per case with Case UPC: 10850060644129",Undeclared allergens - wheat and soy,"CA, FL, GA, IA, IL, NC, NH, NY, TX, WA",BEST BY OCT 2026 Packer/Manufacturer Number: 36-3553 Batch/Lot: 25-210 Item Number: 2061
643,20251203,H-0205-2026,"MeriCal, LLC",Ongoing,Class I,Food,Member's Mark Super Greens Dietary Supplement; 48 servings; Net Weight 18.28 oz (518.4g) UPC: 193968490775,Potential contamination of Salmonella Richmond,Product was distributed to consignee locations across the country.,500-00055034; 500-00055035; 500-00055036; 500-00055037; 500-00055038; 500-00055039 500-00055040; 500-00055042; 500-00055043; 500-00055044; 500-00055045; 500-00055046 500-00055047; 500-00055048; 500-00055049; 500-00055050; 500-00055051; 500-00055052 500-00055053; 500-00055054; 500-00055055; 500-00055056; 500-00055057; 500-00055058 500-00056121; 500-00056122; 500-00056123; 500-00056124; 500-00056125; 500-00056126 500-00056127; 500-00056128; 500-00056129; 500-00056130; 500-00056131; 500-00056132 500-00056133; 500-00056134; 500-00056135; 500-00056136; 500-00056137; 500-00056138 500-00056139; 500-00056140; 500-00056141; 500-00056142; 500-00056143; 500-00056144 500-00056145; 500-00056146; 500-00056147; 500-00056148; 500-00056149; 500-00056150 500-00056151; 500-00056152; 500-00056153; 500-00056154; 500-00056155; 500-00056230 500-00056231; 500-00056318; 500-00056323; 500-00056429; 500-00056772;
644,20251203,H-0211-2026,"WFM Purchasing, LP",Terminated,Class I,Food,Whatcom Farmhouse- Sliced and packaged in deli plastic wrap with Whole Foods Scale labels.,"Twin Sisters Creamery's recall of cheese products due to WSDA testing that identified potential
STEC and E. coli O103 contamination. Whole Foods Market received affected products through
distributor Peterson Company and sold them by weight with store-generated labels.",Washington and Oregon,PLU 22386900000 Sell-by Date: 10/27/2025   11/16/2025
645,20251203,H-0208-2026,Homeneeds Inc,Terminated,Class II,Food,"DEVI brand Cinnamon Powder (Dalchini Powder), net wt.: 3.5 oz (100 g), packaged in flexible plastic bag. UPC 6
09595 11904 5. Imported and Distributed by Homeneeds Inc. Bellevue, WA 98007; Product of India",Elevated levels of lead. FDA ground cinnamon sample was found to contain 2.92 mg/kg.,distributed in WA.,Batch # 2502315
646,20251126,H-0193-2026,"Twin Sisters Creamery, LLC",Ongoing,Class I,Food,"Twin Sisters Creamery Whatcom Blue cheese, 2.5lb. round cheese wheel, made with raw milk and aged at minimum
of 60 days. Ingredients: cultured raw cow's milk, salt, enzymes, penicillium roqueforti. Made in Ferndale, WA.
www.twinsisterscreamery.com.",Raw milk Whatcom Blue cheese is recalled due to E. coli O103:H2.,Distributed in OR and WA,#450 Made on 5/27/2025 - Batch Code 250527B Sell by 2/21/2026 #452 Made on 6/10/2025 - Batch Code 250610B Sell by 3/7/2026 #454 Made on 6/18/2025 - Batch Code 250618B Sell by 3/15/2026 #455 Made on 6/24/2025 - Batch Code 250624B Sell by 3/21/2026 #456 Made on 7/01/2025 - Batch Code 250701B Sell by 3/28/2026 #459 Made on 7/22/2025 - Batch Code 250722B Sell by 4/18/2026   Letter B indicates product is Whatcom Blue.
647,20251126,H-0198-2026,Peterson Company Inc,Terminated,Class I,Food,"Item# 29608 Farmhouse White, Twin Sisters Creamery brand, product is packed in Cryovac and each package weighs
5oz-6oz.  This cheese is made from raw milk. Ingredients: cultured raw cow's milk, salt, enzymes, penicillium
roqueforti. Made by Twin Sisters Creamery in Ferndale, WA. Distributed by Peterson Company of Auburn, WA.",Item #29608 Farmhouse White is recalled due to E. coli O103:H2.,"Press release indicates products were distributed in CO, ID, OR, and WA.   Firm confirmed no product was distributed in CO.",MFG Code 726511 MFG Code 738511 MFG Code 752511 MFG Code 765511  726511 = cut on 8/14/2025  738511 = cut on 8/26/2025  752511 = cut on   9/9/2025  765511 = cut on 9/22/2025
648,20251126,H-0202-2026,"New Hoque and Sons, Inc.",Ongoing,Class I,Food,Dry Ghoinnya Fish,Un-eviscerated fish may be contaminated with Clostridia botulinum.,"NY, NJ",Expiration date of 5/19/25 UPC code is 908172635412.
649,20251126,H-0204-2026,BULK & ORGANIC LLC,Ongoing,Class I,Food,"Bulk and Organic Organic Moringa Powder, 44.1lbs bag",Possible Salmonella Richmond,"NY, NJ, CA",VFD/ORG/MORP/L/24
650,20251126,H-0192-2026,"Publix Super Markets, Inc.",Terminated,Class I,Food,Publix Rich & Creamy Vanilla Ice Cream,Undeclared Eggs,"FL, GA, AL, KY","Date Code:Jun19, 2026 A  Lote Code: PLT 13-575 Item Code: 64375"
651,20251126,H-0196-2026,"Twin Sisters Creamery, LLC",Ongoing,Class I,Food,"Twin Sisters Creamery Mustard Seed cheese, 3lb. round cheese wheel, made with raw milk and aged at minimum of
60 days. Ingredients: Cultured raw cow's milk, salt, whole yellow mustard seeds and enzymes. Made in Ferndale,
WA. www.twinsisterscreamery.com.",Raw milk Mustard Seed cheese is recalled due to E. coli O103:H2 and E. coli O74:H25.,Distributed in OR and WA,#453 Made on 6/16/2025 - Batch Code 250616M Sell by 6/16/2026  Letter M indicates product is Mustard Seed.
652,20251126,H-0194-2026,"Twin Sisters Creamery, LLC",Ongoing,Class I,Food,"Twin Sisters Creamery Farmhouse Cheese, 3lb. round cheese wheel, made with raw milk and aged at minimum of 60
days. Ingredients: cultured raw cow's milk, salt, and enzymes. Made in Ferndale, WA.
www.twinsisterscreamery.com.",Raw milk Farmhouse cheeses are recalled due to E. coli O103:H2 and E. coli O74:H25.,Distributed in OR and WA,#451 Made on 6/03/2025 - Batch Code 250603F Sell by 6/03/2026 #453 Made on 6/16/2025 - Batch Code 250616F Sell by 6/16/2026 #457 Made on 7/08/2025 - Batch Code 250708F Sell by 7/08/2026  Letter F indicates product is Farmhouse Cheese
653,20251126,H-0203-2026,"Haitai, Inc.",Ongoing,Class II,Food,Cinnamon Powder; 8oz clear plastic container. Distributed by Haitai Inc. UPC: 0 20914 81415 9,Elevated levels of lead in Cinnamon powder.,Product was distributed to retail locations across the country.,Best By: 02/09/2025
654,20251126,H-0201-2026,Plenus Group Inc.,Terminated,Class I,Food,Rockport Lobser Bisque; packed in 2x8lb pouches and in 4x4b pouches,Products contain undeclared shrimp (crustacean shellfish),"Massachusetts, Michigan, New Hampshire, Vermont, Illinois, Florida, Pennsylvania, Rhode Island. Tennessee, and Puerto Rico (US Territory)","a. 2x8lb pouch with Production Date: 09/05/2025, MFG Code: 25248, Best By Date: 03/06/2027, Lot Number: 069161  b. 2x8lb pouch with Production Date: 09/05/2025, MFG Code: 25248, Best By Date: 03/06/2027, Lot Number: 069162  c. 2x8lb pouch with Production Date: 09/11/2025, MFG Code: 25254, Best By Date: 03/12/2027, Lot Number: 069321  d. 2x8lb pouch with Production Date: 09/11/2025; MFG Code: 25254, Best By Date: 03/12/2025, Lot Number 069322  e. 4x4lb pouch with Production Date: 09/12/2025, MFG Code: 25255, Best By Date: 03/13/2027, Lot Number: 069323  f. 2x8lb pouch with Production Date: 09/30/2025, MFG Code: 25273, Best By Date: 03/31/2027, Lot Number: 070042  g. 2x8lb pouch with Production Date: 09/30/2025, MFG Code: 25273, Best By Date: 03/31/2027, Lot Number: 070043  h. 4x4lb pouch with Production Date: 09/30/2025, MFG Code: 25273, Best By Date: 03/31/2027, Lot Number: 070064"
655,20251126,H-0197-2026,Peterson Company Inc,Terminated,Class I,Food,"Item# 28855 Whatcom Blue, Twin Sisters Creamery brand, product is packed in Cryovac and each package weighs
5oz-6oz. There are 16 pieces per case.  This cheese is made from raw milk. Ingredients: cultured raw cow's
milk, salt, enzymes, penicillium roqueforti. Made by Twin Sisters Creamery in Ferndale, WA. Distributed by
Peterson Company of Auburn, WA.",Item #28855 Whatcom Blue is recalled due to E. coli O103:H2,"Press release indicates products were distributed in CO, ID, OR, and WA.   Firm confirmed no product was distributed in CO.",MFG Code 761511 MFG Code 775511 MFG Code 781511 MFG Code 793511  761511 = cut on   9/18/2025  775511 = cut on   10/2/2025  781511 = cut on   10/8/2025  793511 = cut on 10/20/2025
656,20251126,H-0195-2026,"Twin Sisters Creamery, LLC",Ongoing,Class I,Food,"Twin Sisters Creamery Peppercorn cheese, 3lb. round cheese wheel, made with raw milk and aged at minimum of 60
days. Ingredients: cultured raw cow's milk, whole peppercorns, salt, enzymes. Made in Ferndale, WA.
www.twinsisterscreamery.com.",Raw milk Peppercorn cheese is recalled due to E.coli O26:H11,Distributed in OR and WA,#451 Made on 6/03/2025 - Batch Code 250603P Sell By 6/3/2026  Letter P indicates product is Peppercorn.
657,20251119,H-0191-2026,"Seoul Trading, Inc.",Terminated,Class I,Food,"Item IL1014A, PIGGY Lotte Crispy Crunch Ice Cream Cone, Strawberry flavor, Keep Frozen, (4/5/160ML), UPC
8801118255045. Product of Korea.  The label of recalled product declared: Ingredients: Cone snack, Strawberry
syrup, Biscuit, Chocolate spray, Topping Chocolate, Ice cream mix (Sugar, Mixed milk powder, Processed Butter,
Processed oligosaccharide, Mixed formulation, Natural vanilla flavor, synthetic vanilla flavor, water)
CONTAIN: Milk.",Undeclared peanut.,Distributed in OR and WA,Expiration Date: 2/13/2026 Batch 240531-IL1014A-001
658,20251119,H-0174-2026,Pacific International Marketing,Terminated,Class I,Food,"Carton Label: PACIFIC FRESH VEGETABLES PACIFIC INTERNATIONAL MARKETING SALINAS, CA 93912  Carton Sticker
Label: Conv Italian Parsley 60 Ct Ctn Pacific Product of USA Distributed By: Dynasty Farms Salinas, CA 93905
UPC 40695 80125  Twist Tie (for bunches) Label: FLAT PARSLEY PLU #4901 PROUDCT OF USA UPC 40695 80125",Potential contamination with Salmonella.,"AZ, CA, FL, GA, MN, MI, NV, OH",Lot: 25SAFPRIS56
659,20251119,H-0209-2026,HANA GROUP,Terminated,Class II,Food,Mai California Roll WR - UPC 840031402639  5.9 oz (167g) Plastic tray with plastic lid,Wheat and Soy missing allergens from the product Contains Statement.,"(FL, VA, IL, NE, MN, IN, LA, OK) - retail kiosks","Handcrafted daily: 10/30/2025, Best By: 10/31/2025  Handcrafted daily: 10/31/2025, Best By: 11/01/2025"
660,20251119,H-0200-2026,JFE FRANCHISING INC,Terminated,Class I,Food,Peach Salsa - $5.99-16 oz 639123940636 packaged in clear plastic clamshells Sell by 11/3/2025  Sell by 11/4/2025,Peaches provided by Moonlight Peaches potentially contaminated with Listeria.,"AL, AZ, CO, ID, IL, IN, KS, KY, MI, NE, OH, TN, TX, UT, VA, WA, WV, WY",Lots: CBMA341 DAL065 KH366 LV376 CBMA388 DAL088 KH367 LV394 CBMA506 DAL091 KH371 LV396 CBMA512 DAL096 KH389 LV397 CBMA593 DAL302 KH733 LV402 CBMA617 DAL318 KH738 LV713 CBMA819 DAL319 KH739 LV714 CBMA847 FM156 KH748 LV717 CBMA851 FM286 KMA209 LV718 CBMA881 FRYS615 KMA316 LV729 CBMA920 FRYS667 KMA334 LV734 CDMA411 FRYS698 KMA359 LV739 CDMA426 KD213 KMA401 LV744 CDMA435 KD546 KMA402 LV764 CDMA439 KD576 KMA504 LV776 CDMA468 KD584 KMA525 LV779 CDMA475 KD585 KMA554 LV785 CDMA482 KD594 KMA772 MI419 CDMA492 KD596 KS011 MI441 CDMA741 KD689 KS033 MI487 CDMA754 KH115 KS079 MI670 CDMA765 KH128 KS085 MI685 CDMA808 KH136 KS104 MI704 CDMA811 KH138 KS105 MI706 CDMA817 KH144 KS117 NAS526 CDMA836 KH146 KS118 NAS529 CDMA902 KH161 LV008 NAS570 CDMA923 KH179 LV014 NAS582 CDMA945 KH190 LV087 NAS628 CDMA951 KH307 LV224 NAS851 DAL015 KH308 LV292 NAS894 DAL034 KH310 LV339 SM030 DAL049 KH318 LV347 SM131 DAL054 KH346 LV352 SM136 DAL056 KH362 LV356 SM147 DAL061 KH363 LV371 SM475
661,20251119,H-0181-2026,"Professional Botanicals, Inc.",Terminated,Class II,Food,"Product Name: Nutra Calm Package: 175cc HDPE Bottle. Type: Vegetable Capsule Count: 90, Dose: 2 Capsules. Product Sku: PB248",Products contains Magnesium Salicylate.,"Distributed nationwide: AK, AL, AZ, CA, CO, CT, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, WI, and WY.",Lot #: 71527
662,20251119,H-0199-2026,"GBC Food Services, LLC",Terminated,Class I,Food,Peach Salsa; UPC 85006540364 14oz (397g); Use by 10/12/2025 to 10/29/2025,Peaches provided by Moonlight Peaches potentially contaminated with Listeria.,"IL, CO, GA, WA, IN, MS, TN, AR, OR, MI.",Use by 10/12/2025 to 10/29/2025
663,20251119,H-0182-2026,"Professional Botanicals, Inc.",Terminated,Class II,Food,"Product Name: Total Comfort. Package: 175cc HDPE Bottle. Type: Vegetable Capsule Count: 60, Dose: 2 Capsules. Product Sku: PB173.",Products contains Magnesium Salicylate.,"Distributed nationwide: AK, AL, AZ, CA, CO, CT, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, WI, and WY.",Lot #: 280914
664,20251119,H-0177-2026,Pacific International Marketing,Terminated,Class I,Food,"Carton Label: PACIFIC STRAIGHT FROM THE FIELDS FRESH HERBS 4/24 BUNCH ITALIAN PARSLEY BAGS PRODUCE OF U.S.A.
PACIFIC INTERNATIONAL MARKETING SALINAS, CA 93912  Carton Sticker Label: Conv Italian Parsley 4/24 CT Display
Pacific Product of USA Distributed By:  Dynasty Farms Salinas, CA 93905 UPC 40695 80120  Plastic Bag Label:
ITALIAN PARSLEY CONTAINS 24 BUNCHES OF ITALIAN PARSLEY PRODUCE OF U.S.A. Distributed By: Pacific International
Marketing P.O. Box 3737 Salinas, CA 93912 www.pim4u.com  Plastic Bag Sticker Label: 25SAFPRIS56 Harvested On:
09 22 25  Twist Tie (for bunches) Label: FLAT PARSLEY PLU #4901 PROUDCT OF USA UPC 40695 80125",Potential contamination with Salmonella.,"AZ, CA, FL, GA, MN, MI, NV, OH",Lot: 25SAFPRIS56
665,20251119,H-0189-2026,Made Fresh Salads Inc,Terminated,Class I,Food,LO-BOY FOODS; TUNA DELUXE; packaged in 5lb white plastic tubs,Products may be contaminated with Listeria monocytogenes.,NY,Sell By Date: 10/20/25
666,20251119,H-0176-2026,Pacific International Marketing,Terminated,Class I,Food,"Carton Label: PACIFIC FRESH VEGETABLES PACIFIC INTERNATIONAL MARKETING SALINAS, CA 93912 PRODUCE OF U.S.A.
Sticker Label: Conv Italian Parsley 30 Ct Iceless Pacific Product of USA Distributed By: Dynasty Farms
Salinas, CA 93905  Twist Tie (for bunches) Label: FLAT PARSLEY PLU #4901 PROUDCT OF USA UPC 40695 80125",Potential contamination with Salmonella.,"AZ, CA, FL, GA, MN, MI, NV, OH",Lot: 25SAFPRIS56
667,20251119,H-0178-2026,Zingerman's Coffee Company,Terminated,Class I,Food,Zingerman's Peanut Butter Crush Candy Bar net wt 2oz UPC 844397005237,Undeclared cashew,This product was distributed to retailers in Michigan and New York and it reached consumers via retail stores.,Lot#174250
668,20251119,H-0173-2026,"Blue Oven Bakery, Inc.",Terminated,Class II,Food,"Blue Oven Artisan Bakery English Muffins, Net Wt. 13.4 oz (380g), packaged as a 4-pack in a clear plastic bag, UPC 198715684322",Undeclared allergen - milk,"Product distributed to 5 retailers in IN, KY, and OH","No codes applied, but customers receive a copy of the order sheet with the production date listed."
669,20251119,H-0186-2026,"Lotus Vaping Technologies, LLC",Terminated,Class I,Food,"Monarch Premium Kratom Green Maeng Da powder is packaged in seal mylar pouches:  Monarch Premium Kratom Green
Maeng Da,    4oz powder (112g), UPC 851006008466 Monarch Premium Kratom Green Maeng Da, 0.5oz powder   (14g),
UPC 851006008770 Monarch Premium Kratom Green Maeng Da,    2oz powder    (56g), UPC 851006008459",Product has the potential to be contaminated with Salmonella,nationwide,020123PA3F-G
670,20251119,H-0188-2026,"Lotus Vaping Technologies, LLC",Terminated,Class I,Food,"Monarch Premium Kratom White Elephant powder is packaged in seal mylar pouches:  Monarch Premium Kratom, White
Elephant, 4oz powder  (112g), UPC 851006008480 Monarch Premium Kratom, White Elephant, 0.5oz powder (14g), UPC
851006008756 Monarch Premium Kratom, White Elephant, 8oz powder  (224g), UPC 706970483644",Product has the potential to be contaminated with Salmonella,nationwide,020123PA3F-W
671,20251119,H-0172-2026,Singh Trading Inc. DBA Roshni Foods,Terminated,Class II,Food,"Roshni Cinnamon Powder, 3.5 oz (100g). This product is packaged in clear plastic pouches.",Product may contain elevated levels of lead and chromium.,"The adulterated product was distributed to the following states: VA,NC, PA,MD,FL",Batch No. 2409191
672,20251119,H-0180-2026,FreshRealm,Terminated,Class II,Food,Loaded Veggie Grain Bowl; Net Wt. 10.90 Oz (309g) GTIN code: 00818905028162,Potential contamination with Listeria monocytogenes,"Product was manufactured and shipped direct to consumers in California, Delaware, Florida, Illinois, Indiana, Michigan, New Jersey, New York, Ohio, Pennsylvania, and Texas.",Lot code which is julian date format (YYDDD) 25254 Best by date is 03/10/2026
673,20251119,H-0179-2026,Zingerman's Coffee Company,Terminated,Class I,Food,Zingerman's Ca$hew Cow Candy Bar net wt 2oz UPC 844397000157,Undeclared peanut,This product was distributed to retailers in Michigan and New York and it reached consumers via retail stores.,Lot#174250
674,20251119,H-0183-2026,"Professional Botanicals, Inc.",Terminated,Class II,Food,Product Name: Tense-X. Package: 175cc HDPE Bottle. Type: Vegetable Capsule. Count: 60. Dose: 2 Capsules. Product Sku: PB207,Products contains Magnesium Salicylate.,"Distributed nationwide: AK, AL, AZ, CA, CO, CT, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, SC, TN, TX, UT, VA, VT, WA, WI, and WY.",Lot #: 290301
675,20251119,H-0190-2026,Made Fresh Salads Inc,Terminated,Class I,Food,LO-BOY FOODS; MACARONI SALAD; packaged in 5lb white plastic tubs,Products may be contaminated with Listeria monocytogenes.,NY,Sell By Date: 10/20/25
676,20251119,H-0175-2026,Pacific International Marketing,Terminated,Class I,Food,"Carton Label: PACIFIC FRESH VEGETABLES PACIFIC INTERNATIONAL MARKETING SALINAS, CA 93912  Carton Sticker
Label: Conv Italian Parsley 60 Ct Iceless Pacific Product of USA Distributed By: Dynasty Farms Salinas, CA
93905 UPC 40695 80125  Twist Tie (for bunches) Label: FLAT PARSLEY PLU #4901 PROUDCT OF USA UPC 40695 80125",Potential contamination with Salmonella.,"AZ, CA, FL, GA, MN, MI, NV, OH",Lot: 25SAFPRIS56
677,20251119,H-0187-2026,"Lotus Vaping Technologies, LLC",Terminated,Class I,Food,"Monarch Premium Kratom Red Bali powder is packaged in seal mylar pouches:  Monarch Premium Kratom Red Bali,
4oz powder (112g), UPC 851006008442 Monarch Premium Kratom Red Bali, 8oz powder (224g), UPC 706970483859
Monarch Premium Kratom Red Bali, 2oz powder   (56g), UPC 851006008435",Product has the potential to be contaminated with Salmonella,nationwide,020123PA3F-R
678,20251119,H-0185-2026,"Lotus Vaping Technologies, LLC",Terminated,Class I,Food,"Monarch Premium Kratom Bali Gold powder is packaged in seal mylar pouches:  Monarch Premium Kratom Bali Gold,
4oz powder (112g), UPC 851006008428 Monarch Premium Kratom Bali Gold, 8oz powder (224g), UPC 706970483712",Product has the potential to be contaminated with Salmonella,nationwide,020123PA3F-T
679,20251112,H-0158-2026,Admiralty Island Fisheries Inc dba AquaStar (USA) Corp.,Ongoing,Class II,Food,"Kroger Mercado Cooked Medium Peeled Tail-Off Shrimp, net wt. 2lbs. UPC 011110626196. Product is packaged in
clear plastic bag and has a white label with green stripes on top of each bag.",Shrimp may be contaminated with Cesium-137 (Cs-137).,Nationwide.,"Lot code 10662 5112 11, Best Before: 10 22 2027 Lot code 10662 5113 10, Best Before: 10 23 2027"
680,20251112,H-0162-2026,Admiralty Island Fisheries Inc dba AquaStar (USA) Corp.,Ongoing,Class II,Food,"AquaStar 16/20 Frozen Raw EZ-Peel White Shrimp, net wt. 5 lbs. UPC 731149654075. Product was sold at WinCo.",Shrimp may be contaminated with Cesium-137 (Cs-137).,Nationwide.,10662 5117 10 10/27/2027 10662 5118 09 10/28/2027 10662 5118 10 10/28/2027 10662 5119 09 10/29/2027 10662 5120 09 10/30 /2027 10662 5122 10 11/02/2027 10662 5122 11 11/02/2027 10662 5123 10 11/03/2027
681,20251112,H-0169-2026,TBC Distribution Corporate,Terminated,Class II,Food,Lucky Foods Cinnamon Powder; 40g,Products may contain elevated levels of lead.,"NC, NJ, OH, NY, MD, FL, SC, PA, MI, GA, MD, IL",Container code: 15.09.2027
682,20251112,H-0147-2026,"New York Mutual Trading, Inc.",Terminated,Class I,Food,"Frozen Crab Paste; 3.5 OZ (100g); Imported by Mutual Tading Co. Inc.  UPC# 72546723040 ""Not for retail Sale""
Frozen Crab Paste IM-2 in w/Tray; 500g; Imported by Mutual Trading Co. Inc. UPC# 72546607852 ""Not for retail
Sale"" Frozen Crab Paste; 17.6 OZ (500g); Imported by Mutual Tading Co. Inc.  UPC# 72546607852 ""Not for retail
Sale""","Undeclared allergen ingredients (fish, soy, and wheat)","Products were labeled ""not for retail sale"" and were distributed to various restaurants across HI, FL, GA, MA, MD, NJ, NY, PA.",Expiration Dates for 3.5 oz: 2025.11.10; 2026.02.09; 2026.03.09; 2026.05.26; 2026.06.20  Expiration Dates for 500g: 2026.05.12
683,20251112,H-0161-2026,Admiralty Island Fisheries Inc dba AquaStar (USA) Corp.,Ongoing,Class II,Food,"Waterfront Bistro Frozen Raw EZ-Peel White Shrimp 21/25, net wt. 2lbs., UPC 021130123223. Product was sold at
Shaw s and Star Market, Albertson's, Eagle, Carrs-Safeway, and Safeway.",Shrimp may be contaminated with Cesium-137 (Cs-137).,Nationwide.,10662 5114 10 APR 24 2027 10662 5115 11 APR 25 2027 10662 5117 10 APR 27 2027 10662 5118 11 APR 28 2027
684,20251112,H-0148-2026,Quality Poultry & Seafood Inc,Terminated,Class II,Food,"Specialty Stuft Meats Crawfish Stuft Potato, Net Wt .72 lbs, individually packaged in vacuum-sealed plastic, UPC 642176000172","Undeclared Yellow 5, Yellow 6","AL, LA, MS","Lot # 67034, 67603, 68065, 68471, 68891, 69502, 70224, 70689, 70888, 71192, 71332, 71529, 72178, 73026, 73490, 73853, 74347, 74600, 74978, 75296, 75956, 76292, 76841, 77253, 77706, 78524, 79012, 79437, 79798, 79969, 80672, 81216, 81674, 82179  Frozen on: 10/01/2024 through 09/23/2025"
685,20251112,H-0154-2026,"Eagle Spice and Extract Co., Inc.",Terminated,Class II,Food,Eagle Spice Ground Ginger 16 oz.,Contains elevated levels of lead (Pb),"NY, NJ,CT, PA",Lot: 24907EGGG Best Used by: 01/27/2028
