packet_row,report_date,recall_number,recalling_firm,status,classification,product_type,product_description,reason_for_recall,distribution_pattern,code_info
1111,20250806,H-0436-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B62262-BREAD CRUMBS X1-NET WT 1200 LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070325K
1112,20250806,H-0360-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Fudge Bars 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010055
1113,20250806,H-0345-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros German Cake. 15 P: 37.5 servings (2062 gr), 4P: 10 servings (550gr). UPC= 15 P: 1342, 4P: 6971.  Type
of packaging: Plastic dome and plate (15P and 4P). Firm name: NOVACAB SAPI de CV. Address listed on label: El
paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06215 06235
1114,20250806,H-0338-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Tres Leches Cajeta Cake. 15 P: 25 servings (2500 gr), 4P: 7 servings (700gr), Pocket: 3.7 servings
(370gr). UPC= 15P: 1335, 4P: 6982, POCKET: 35256. Type of packaging: Plastic dome and plate (15P and 4P) and
Blister plastic tray with lid (in Pocket presentation). Firm name: NOVACAB SAPI de CV. Address listed on
label: El paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06025 06035 06045 06055 06065 06075 06095 06105 06115 06125 06135 06145 06165 06175 06185 06195 06205
1115,20250806,H-0439-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B90737-BREADER X1-NET WT 25LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070325E
1116,20250806,H-0373-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Flaky Wrap 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010376
1117,20250806,H-0431-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B6047J-BREAD CRUMBS-NET WT 35 LBS.,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070225K
1118,20250806,H-0371-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Cinnamon Wrap 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010352
1119,20250806,H-0367-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Danishes 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010130
1120,20250806,H-0374-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Raspberry Flaky Wrap 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010390
1121,20250806,H-0342-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Choconut Cake. 15 P: 36.7 servings (2018 gr), 4P: 9.9 servings (544 gr). UPC= 15P: 1300, 4P: 698.
Type of packaging: Plastic dome and plate (15P and 4P). Firm name: NOVACAB SAPI de CV. Address listed on
label: El paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06215 06235
1122,20250806,H-0355-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Jumbo Colored Sprinkles Cookies 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010000
1123,20250806,H-0362-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Strawberry Bars 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010307
1124,20250806,H-0368-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Cinnamon Danishes 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010147
1125,20250806,H-0375-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's 2/pk Soft Chip Cookie (with fudge filling) 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010383
1126,20250806,H-0356-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Jumbo Chocolate Chip Cookies 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010017
1127,20250806,H-0426-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds A60447-PANKO JAPANESE STYLE UNTOASTED BREAD CRUMBS-NET WT 25 LBS.,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070225K LOT-CH070425K
1128,20250806,H-0353-2025,Moon N Sea GA LLC,Terminated,Class II,Food,"Yellow Fin Tuna, Net WT (variable weight) 50 lb brown corrugated carboard box. Boxes contain ice for
temperature control. Keep Refrigerated.","RTE fish (sushi-salmon, tuna) processed under insanitary conditions. The firm was notified by
the Georgia Department of Agriculture that the products were manufactured under unsanitary
conditions.","Products were shipped to the following states: Alabama (AL), Georgia (GA), South Carolina (SC) & Tennessee (TN). All products were sold in bulk. No press release was requested from the firm.",No printed expiration dates   all products were delivered fresh within 1~2 days of processing
1129,20250806,H-0437-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B6229J-PIZZA CRISP-NET WT 35LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070325K
1130,20250806,H-0378-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Candy Blast Brownie Snack 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010574
1131,20250806,H-0341-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros 4 Leches Cake. 15 P: 26 servings (2600 gr), 4P: 7 servings (700 gr), Pocket: 4.1 servings (410gr).
UPC=15P: 1343, 4P: 6969, POCKET: 7904.  Type of packaging: Plastic dome and plate (15P and 4P) and Blister
plastic tray with lid (in Pocket presentation). Firm name: NOVACAB SAPI de CV. Address listed on label: El
paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06025 06035 06045 06055 06065 06075 06095 06105 06115 06125 06135 06145 06165 06175 06185 06195 06205
1132,20250806,H-0339-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Cajeta Cake. 15 P: 20 servings (2000 gr), 4P: 4.8 servings (480gr). UPC= 15P: 1338, 4P: 6965. Type of
packaging: Plastic dome and plate (15P and 4P). Firm name: NOVACAB SAPI de CV. Address listed on label: El
paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06025 06035 06045 06055 06065 06075 06095 06105 06115 06125 06135 06145 06165 06175 06185 06195 06205
1133,20250806,H-0340-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Mazapan Cake. 15 P: 36 servings (1980gr). 4P: 9.5 servings (522gr). UPC= 15P: 1296 4P: 6975.  Type of
packaging: Plastic dome and plate (15P and 4P). Firm name: NOVACAB SAPI de CV. Address listed on label: El
paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06025 06035 06045 06055 06065 06075 06095 06105 06115 06125 06135 06145 06165 06175 06185 06195 06205
1134,20250806,H-0434-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B61610-BREAD CRUMBS X1-NET WT 45 LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070525K
1135,20250806,H-0429-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B57569 BREADER X1- NEW WT 25 LBS.,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070925E
1136,20250806,H-0372-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Vanilla Wrap 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010369
1137,20250806,H-0343-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Chocoflan Cake.15 P: 13.7 servings (1712 gr). UPC=177.  Type of packaging: Plastic dome and plate.
Firm name: NOVACAB SAPI de CV. Address listed on label: El paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06215 06235
1138,20250806,H-0351-2025,Moon N Sea GA LLC,Terminated,Class II,Food,"Fresh Scottish Salmon Fillet, Net WT (variable weight) 50 lb brown corrugated carboard box (up to 6 fillets
per box). Boxes contain ice for temperature control. Keep Refrigerated.","RTE fish (sushi-salmon, tuna) processed under insanitary conditions. The firm was notified by
the Georgia Department of Agriculture that the products were manufactured under unsanitary
conditions.","Products were shipped to the following states: Alabama (AL), Georgia (GA), South Carolina (SC) & Tennessee (TN). All products were sold in bulk. No press release was requested from the firm.",No printed expiration dates   all products were delivered fresh within 1~2 days of processing
1139,20250806,H-0381-2025,NuNaturals Inc,Terminated,Class II,Food,"Pure Monk Fruit Sweetener, net wt. 0.71oz. UPC 7 39223 00187 6. Product is packaged in a plastic bottle with
white cap.  Ingredient: Monk Fruit (Luo Han Guo) Extract. Monk Fruit is so much sweeter than sugar, a pinch is
all you need.  Suggested Use: Add to sweeten your food or beverage.  1/64 tsp (a pinch) tastes as sweet as 1
tsp of sugar. Distributed by: NuNaturals, Inc. Eugene, OR 97402.",Product is Stevia powder but bottle was mis-labeled as Pure Monk Fruit Sweetener.,Nationwide,Best By 4/28 25104S  Code Explained: Best By: April 2028. Lot Number: 25104S Represents date of production:  YYDDD[S] YY 25 = 2025 Julian day = 104 [S] = 1 digit alpha suffix
1140,20250806,H-0369-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's  Vanilla Danish 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010291
1141,20250806,H-0346-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Cajeta cupcakes (Box). Vanilla cake decorated with  suspiros  cream and  dulce de leche-milk caramel  filling.
Blister plastic tray with lid (Box). Box: 6 servings (438 gr). Box: SKU89","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06175 06185 06195 06205 06215 06235
1142,20250806,H-0331-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending Cheeseburger, 4.7 oz (132g), individually wrapped in plastic, UPC: 100000952375",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025 Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1143,20250806,H-0334-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending Pepperoni Pizza Mini Sub, 4.8 oz (136g), in a brown paper boat and individually
wrapped in plastic, UPC: 100000222584",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025 Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1144,20250806,H-0376-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Babka Slices 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010192
1145,20250806,H-0427-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds A60647- BREAD CRUMBS X1-NET WT 35 LBS.,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070325K
1146,20250806,H-0350-2025,Moon N Sea GA LLC,Terminated,Class II,Food,"Fresh Chilean Salmon Fillet, Net WT (variable weight) 50 lb brown corrugated carboard box (up to 6 fillets per
box). Boxes contain ice for temperature control. Keep Refrigerated.","RTE fish (sushi-salmon, tuna) processed under insanitary conditions. The firm was notified by
the Georgia Department of Agriculture that the products were manufactured under unsanitary
conditions.","Products were shipped to the following states: Alabama (AL), Georgia (GA), South Carolina (SC) & Tennessee (TN). All products were sold in bulk. No press release was requested from the firm.",No printed expiration dates all products were delivered fresh within 1~2 days of processing
1147,20250806,H-0364-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Cinnamon Croissants 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010086
1148,20250806,H-0332-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending Spicy Chicken Sandwich, 6.5 oz (184g), individually wrapped in plastic, UPC: 100000222539",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025 Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1149,20250806,H-0438-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B6AAK3-BREAD CRUMBS X1-NET WT 35LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070825K LOT-CH070525K
1150,20250806,H-0433-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B61453-BREAD CRUMBS X1-NET WT 25 LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070525K LOT-CH070825K
1151,20250806,H-0358-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Jumbo Pink & White Cookies 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010437
1152,20250806,H-0380-2025,NuNaturals Inc,Terminated,Class II,Food,"Organic Pure Stevia, net wt. 1oz. UPC 7 39223 00204 0. Product is packaged in a plastic bottle with white cap.
Ingredient: Organic Stevia Extract. Sprinkle a pinch for the perfect sweetness. Suggested Use: 1/64 tsp tastes
as sweet as 1 tsp of sugar. Distributed by: NuNaturals, Inc. Eugene, OR 97402.",Product is Monk Fruit powder but bottle was mis-labeled as Organic Pure Stevia.,Nationwide,Best By 4/28 25104S  Code Explained: Best By: April 2028. Lot Number: 25104S Represents date of production:  YYDDD[S] YY 25 = 2025 Julian day = 104 [S] = 1 digit alpha suffix
1153,20250806,H-0377-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Cinnamon Babka Slices 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010321
1154,20250806,H-0348-2025,Jalux America  Inc,Terminated,Class I,Food,"Lespoir cookie, net weight: 1.41 oz. UPC# 4 942737 200147",Undeclared Milk,"CA, IL, WA","Best Before date: September 26, 2025"
1155,20250806,H-0344-2025,NOVACAB SAPI DE CV,Terminated,Class III,Food,"Suspiros Cheese Cake Coyota. 15 P: 15 servings (1875gr). UPC=7443.  Type of packaging: Plastic dome and plate.
Firm name: NOVACAB SAPI de CV. Address listed on label: El paso, TX 79901, USA.","Multiple cake products contain goat milk, which was labeled as ""milk""","Distributed to three states: California, Arizona, and Texas",06215 06235
1156,20250806,H-0370-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Wrap 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010345
1157,20250806,H-0333-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending Italian Mini Sub, 6.1 oz (174g), in a brown paper boat and individually wrapped in
plastic, UPC: 100000952412",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025, Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1158,20250806,H-0354-2025,BUNGE NORTH AMERICA INC,Terminated,Class II,Food,"NH EUROPEAN STYLE BUTTER BLEND, BUNGE, NET WT 1 LB, MFD IN USA BY: Bunge Oils, Chesterfield, MO 63017, packed
in white paperboard cases (36 blocks to a case) OW NH EURO BLEND SOLIDS 2015918",allergen labeling - undeclared milk,12 distribution centers located throughout the U.S.  1 distribution center located in Dominican Republic,"Product 5023937, UPC 1 00 78684 73961 2, Lot code: 5064036503"
1159,20250806,H-0366-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Snack 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010109
1160,20250806,H-0361-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Cappuccino Bars 3 oz.,Undeclared wheat and soy,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010062
1161,20250806,H-0336-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending BBQ Riblet Sandwich with Coleslaw, 8 oz (226g), in a plastic tray/2 oz cup and
individually wrapped in plastic, UPC: 100000222744",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025 Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1162,20250806,H-0365-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Vanilla Croissants 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010093
1163,20250806,H-0349-2025,Camerican International Inc,Terminated,Class II,Food,"Casa Mamita, Churro Bites Filled with Chocolate Hazelnut Cream, 7.5 oz , Cardboard Box, 12 boxes per case,
Keep Frozen Until Ready For Use","Undeclared Allergen (Milk). Consumer found a breaded halloumi Cheese Stick in the bag of churro
bites.  The Halloumi Cheese contains milk which is not an allergen in the churros.","The recalled product was distributed to the following states: IL, TN, GA, FL,MO, AL",Best By Date:7/14/2025        Lot Code 01425
1164,20250806,H-0432-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds B60960-BREAD CRUMBS X1-NET WT 6 LBS,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070825H
1165,20250806,H-0428-2025,"Newly Weds Foods, Inc.",Terminated,Class I,Food,Newly Weds A93060 BREADER X1- NEW WT 40 LBS.,potential Listeria Monocytogenes Contamination,"FL, ID, IL, KS, MO, NY, OR, TX, WA, WI and Canada",LOT-CH070725E  LOT-CH070825E
1166,20250806,H-0363-2025,Reisman Bros Bakery,Terminated,Class II,Food,Reisman's Chocolate Croissants 3 oz.,Undeclared wheat,"NY, NJ, PA, MD, IL, CA, FL, MA, MI",UPC: 078619010079
1167,20250806,H-0335-2025,SHEEHAN BROTHERS VENDING,Terminated,Class I,Food,"Sheehan Brothers Vending Chili Cheese Coney, 4.3 oz (120g), in a red and white paper boat and individually
wrapped in plastic, UPC: 100000222027",Undeclared sesame,"IN, KY, OH","Prepared: Jul 1, 2025 and Sell By: Jul 7, 2025 Prepared: Jul 6, 2025 and Sell By: Jul 12, 2025"
1168,20250730,H-0313-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Cacao Artisan Ice Cream, One Pint (473 ml), packaged individually in a paper carton with paper lid",Undeclared allergen - soy,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1169,20250730,H-0329-2025,"Gedney Foods Product, LLC",Terminated,Class II,Food,"Zinger Pickle products under the following labels:   1.  Gedney Zinger Chips, item 18800, 24 fl oz.  (1-1/2
Pt) 710mL.  UPC 0 41660-00188 4.   2.  Gedney Zingers Dill Babies, item 18600, Net 24 fl oz. (1-1/2 Pts)
710mL. UPC 0 41660-00186 0.  Refrigerate after opening.  Distributed by Gedney Foods Co, Burnsville, MN  55438
Product of Mexico.","Products were slated for disposal due to product and container damage, but were inadvertently sold.",MN,1.  Lot Code:  4218 2.  Lot Code:  4269
1170,20250730,H-0326-2025,Mondelez Global Llc,Ongoing,Class II,Food,"Ritz Peanut Butter Cracker Sandwiches, Net Wt. 11.4 oz, 8 count (8x1.38 oz 6 pack of cracker sandwiches inside
carton. 14X8-Case: 14 - 11.04 Oz Cartons in master carton. UPC 0 44000 88210 5",Undeclared allergens (Peanut) due to mispackaging,"The recalled product was distributed to the following states: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,TN,TX,UT,VA,WA,WI,WV,WY","1 NOV 25 - 9 NOV 25   ""AE"" Plant Code Only"
1171,20250730,H-0330-2025,"Gedney Foods Product, LLC",Terminated,Class II,Food,"Gedney Ghost Pepper LIL Pickles, item 75802, Net 24 fl oz. (1.5Pts) 710mL.  UPC 0 41660-00758 9.
Refrigerate after opening.  Distributed by Gedney Foods Co, Burnsville, MN  55438  Product of Mexico.","Products were slated for disposal due to product and container damage, but were inadvertently sold.",MN,Lot Code:  4283
1172,20250730,H-0324-2025,Mondelez Global Llc,Ongoing,Class II,Food,"Ritz Peanut Butter Cracker Sandwiches, Net Wt. 55.2 oz, 40 count (40x1.38 oz 6 pack of cracker sandwiches
inside carton.  40 - 55.2oz Cartons in master carton. UPC 0 44000 07819 5",Undeclared allergens (Peanut) due to mispackaging,"The recalled product was distributed to the following states: AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,TN,TX,UT,VA,WA,WI,WV,WY",1 NOV 25 - 9 NOV 25  2 JAN 26 - 22 JAN 26
1173,20250730,H-0337-2025,LLK TRADING INC,Completed,Class I,Food,"Needle Mushrooms, Product of China, 200 gram packages, Plastic clear packaging on top with blue on the bottom
(non-transparent). 25 packages per box .",Product tested positive for L. monocytogenes .,The firms recalled product was distributed to the following State: NY,N/A
1174,20250730,H-0308-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Avalanche Artisan Ice Cream, One Pint (473 ml), packaged individually in a paper carton with paper lid",Undeclared allergens - soy and wheat,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1175,20250730,H-0328-2025,"Gedney Foods Product, LLC",Terminated,Class II,Food,"Dill Pickles packaged under the following label:   1.   Gedney Whole Pickles, item 15100, Net 32 fl oz.
(1Qt)946mL. UPC 0 41660-00151 8. 2.     Gedney Mini Munchers Kosher Dill, item 17100, Net 32 fl oz.
(1Qt)946mL. UPC 0 41660-00171 6.   3.       Gedney Kosher Dill Babies, item 17200, Net 32 fl oz. (1Qt)946mL.
UPC 0 41660-00172 3.   4.      Gedney Dill Mini Munchers, item 17300, Net 32 fl oz. (1Qt)946mL. UPC 0
41660-00173 0.  5.       Gedney Dill Babies, item 18400, Net 32 fl oz. (1Qt)946mL. UPC 0 41660-00184 6.   6.
Gedney Dill Babies, item 19100, Net 16 fl oz. (1Pt)473mL.  UPC 0 41660-00191 4.   7.    Gedney Kosher Dill
Babies, item 19200, Net 32 fl oz. (1Qt)946mL. UPC 0 41660-00192 1.  8.       Gedney Dill Spears, item 19600,
24 fl oz. (1Pt 8fl oz) 710mL. UPC 0 41660- 00196 9.   Refrigerate after opening. Distributed by: Gedney Foods
Co., Burnsville, MN 55337. Product of Mexico","Products were slated for disposal due to product and container damage, but were inadvertently sold.",MN,"1.  Lot Codes:  4364, 4267,  2.  Lot Codes:  4268, 4281, 4309.      3.  Lot Codes:  4268, 4285, 4288, 4292, 4296, 4302, 4306.   4.  Lot Codes:  4264, 4271, 4274, 4278.   5.  Lot Codes:  4264, 4313.   6.  Lot Codes:  44271, 4274, 4278, 4281.   7.  Lot Codes:  4309."
1176,20250730,H-0309-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Chocolate Peanut Butter Artisan Ice Cream, One Pint (473 ml), packaged individually
in a paper carton with paper lid",Undeclared allergen - soy,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1177,20250730,H-0310-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Cacao Brownie Bites Artisan Ice Cream, One Pint (473 ml), packaged individually in a
paper carton with paper lid",Undeclared allergens - soy and wheat,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1178,20250730,H-0315-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Cacao Strawberry Artisan Ice Cream, One Pint (473 ml), packaged individually in a
paper carton with paper lid",Undeclared allergen - soy,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1179,20250730,H-0322-2025,WINDY CITY ORGANICS LLC,Terminated,Class I,Food,"SunBiotics Activated Almonds Infused with Probiotics, Oat Milk Chocolate, NET WT. 1 oz(28g) packaged in cases.","Salmonella Contamination. Firm detected salmonella on one batch of our SunBiotics Oat Milk
Chocolate Covered Almonds.","Product was distributed to AK, NY, CO, NC, NV, MI, CA",Lot #: B3252 |   Expiration: 08/30/2026
1180,20250730,H-0307-2025,Shovel and Spoon LLC,Terminated,Class II,Food,"Middle East Coast brand Tahini Dip; NET WT: 6 OZ (170g); INGREDIENTS: TAHINI, ORGANIC LEMON JUICE, GARLIC,
OLIVE OIL, SEA SALT, ORGANIC TOASTED SESAME. CONTAINS SESAME; Locally Crafted by SHOVEL AND SPOON; UPC 8 60005
50281 3",Product may be contaminated with spoilage organisms.,"ME, NH, MA",MECT1082 Best by: 6/26/25 MECT1083 Best By: 7/3/25
1181,20250730,H-0311-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Cookies and Cream Artisan Ice Cream, One Pint (473 ml), packaged individually in a
paper carton with paper lid",Undeclared allergens - soy and wheat,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
1182,20250730,H-0390-2025,Herbalife International of America,Terminated,Class II,Food,"Herbalife Nutrition, Relaxation Tea, Net Wt: 1.69 OZ (48g) UPC# L044KUS0A-00",Incorrect ingredient was received from supplier and used in manufacturing finished product Relaxation Tea.,"Online sale- US (all state and territories), Mexico and Ecuador",Lot# D925507J02 Expiration date: 04/11/2027
1183,20250730,H-0314-2025,Turkeyfoot Creek Creamery LLC,Terminated,Class II,Food,"Turkeyfoot Creek Creamery Mocha Artisan Ice Cream, One Pint (473 ml), packaged individually in a paper carton with paper lid",Undeclared allergen - soy,"Products were distributed to six (6) retailers in: IN, MI, OH",All expiration dates (MM/DD/YY; written on bottom of carton)
